ID;Name;URL;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated
372;Guava Rose;http://liquor.com/recipes/guava-rose/;0.5;0;0.5;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0
373;Piña Perfection;http://liquor.com/recipes/pina-perfection/;0.25;0.5;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
374;Queen Elizabeth;http://liquor.com/recipes/queen-elizabeth/;0.5;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
375;The Green Beast;http://liquor.com/recipes/the-green-beast/;0.5;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
376;Yellow Bird;http://liquor.com/recipes/yellow-bird/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
377;Golden Cadillac;http://liquor.com/recipes/golden-cadillac/;0.25;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
378;L’Orange White Cosmo;http://liquor.com/recipes/lorange-white-cosmo/;1;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
379;La Poire Peartini;http://liquor.com/recipes/la-poire-peartini/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
380;Grey Goose Classic Martini;http://liquor.com/recipes/grey-goose-classic-martini/;1;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0.04;0;0;0
381;Fresh Berry Delicious;http://liquor.com/recipes/fresh-berry-delicious/;0.5;0.5;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
382;Margaritas by the Pitcher;http://liquor.com/recipes/margaritas-by-the-pitcher/;0.5;0.415;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0.1;0;0.1;0;0;0.1;0;0;0;0;0.04;0;0
383;1793;http://liquor.com/recipes/1793/;0.5;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
384;Cherry Lane;http://liquor.com/recipes/cherry-lane/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
385;Hearts of Pom;http://liquor.com/recipes/hearts-of-pom/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
386;Comanche Club;http://liquor.com/recipes/comanche-club/;0.5;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
387;The Pale Rider;http://liquor.com/recipes/the-pale-rider/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
388;The Foghorn Cocktail;http://liquor.com/recipes/the-foghorn-cocktail/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
389;Medicinal Courage;http://liquor.com/recipes/medicinal-courage/;0.5;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
390;Plymouth Harvest Margherita;http://liquor.com/recipes/plymouth-harvest-margherita/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
391;The Cappa;http://liquor.com/recipes/the-cappa/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
392;Speedwell Cooler;http://liquor.com/recipes/speedwell-cooler/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
393;Plymouth Duff;http://liquor.com/recipes/plymouth-duff/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
394;Tender Nob;http://liquor.com/recipes/tender-nob/;0.5;0.33;0.5;0;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
395;The Black Demure;http://liquor.com/recipes/the-black-demure/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
396;Space Gin Smash;http://liquor.com/recipes/space-gin-smash/;0.25;0.33;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
397;Scarlet Glow;http://liquor.com/recipes/scarlet-glow/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
398;Spiced Old Fashioned;http://liquor.com/recipes/spiced-old-fashioned/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
399;La Perla;http://liquor.com/recipes/la-perla/;1;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
400;Cucumber & Rose Collins;http://liquor.com/recipes/cucumber-rose-collins/;0.5;0.33;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
401;Malena;http://liquor.com/recipes/malena/;0.5;0.415;0.5;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
402;Boston Rum Punch;http://liquor.com/recipes/boston-rum-punch/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0;0.04;0;0
403;Stoli O Seduction;http://liquor.com/recipes/stoli-o-seduction/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
404;Seven and Seven;http://liquor.com/recipes/seven-and-seven/;0.5;0.33;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
405;Tasman Sea;http://liquor.com/recipes/tasman-sea/;0.5;0;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0.04;0
406;VeeVolette;http://liquor.com/recipes/veevolette/;0.5;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
407;Orange You a Pistachio?;http://liquor.com/recipes/orange-you-a-pistachio/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
408;81 Old Fashioned;http://liquor.com/recipes/81-old-fashioned/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
409;Pronto Pronto Cocktail;http://liquor.com/recipes/pronto-pronto-cocktail/;0.25;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
410;The Orkney Chapel;http://liquor.com/recipes/the-orkney-chapel/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
411;Skinny Superfruit Sangria;http://liquor.com/recipes/skinny-superfruit-sangria/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
412;Açaí Cosmo;http://liquor.com/recipes/acai-cosmo/;0.25;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
413;Açaí Lemonade;http://liquor.com/recipes/acai-lemonade/;0.25;0.33;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
414;French 65;http://liquor.com/recipes/french-65/;0.25;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
415;Apple Fool’s Martini;http://liquor.com/recipes/apple-fools-martini/;0.5;0.5;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
416;Calvados Sidecar;http://liquor.com/recipes/calvados-sidecar/;0.5;0.5;1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
417;Vermiglio;http://liquor.com/recipes/vermiglio/;0.25;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
418;Herradura Tequila Luxe;http://liquor.com/recipes/herradura-tequila-luxe/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
419;Stoli O Main Squeeze;http://liquor.com/recipes/stoli-o-main-squeeze/;0.5;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
420;La Tour Eiffel;http://liquor.com/recipes/la-tour-eiffel/;1;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
421;Spring’s First Bloom;http://liquor.com/recipes/springs-first-bloom/;0.5;0.5;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
422;Tallulah;http://liquor.com/recipes/tallulah/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
423;Raspberry Bellini;http://liquor.com/recipes/raspberry-bellini/;0.25;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
424;French 75;http://liquor.com/recipes/french-75-3/;0.5;0.5;0.5;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
425;Tullamore Dew Irish Coffee;http://liquor.com/recipes/tullamore-dew-irish-coffee/;0.25;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
426;Inter Continental;http://liquor.com/recipes/inter-continental/;0.5;0.5;0.5;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
427;Scofflaw;http://liquor.com/recipes/scofflaw/;0.5;0.5;0.5;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
428;Patrón Perfect Cosmo;http://liquor.com/recipes/patron-perfect-cosmo/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
429;Leblon Brazillionaire;http://liquor.com/recipes/leblon-brazillionaire/;0.5;0.33;0.5;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
430;Cielo Rosso;http://liquor.com/recipes/cielo-rosso/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
431;Hudson Rob Roy;http://liquor.com/recipes/hudson-rob-roy/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
432;Orange Poppy;http://liquor.com/recipes/orange-poppy/;0.25;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
433;Rubia Bonita;http://liquor.com/recipes/rubia-bonita/;1;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
434;The Billionaire Cocktail;http://liquor.com/recipes/the-billionaire-cocktail/;0.5;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
435;Berri Sophisticated;http://liquor.com/recipes/berri-sophisticated/;0.5;0.5;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
436;Clover Club;http://liquor.com/recipes/clover-club/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
437;Caborita;http://liquor.com/recipes/caborita/;0.5;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
438;Garrick Club Punch;http://liquor.com/recipes/garrick-club-punch/;0.5;0.33;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0.04;0;0;0
439;Old Jamaican;http://liquor.com/recipes/old-jamaican/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
440;Gibson;http://liquor.com/recipes/gibson/;1;0.5;0.5;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0.04;0;0;0
441;Francophile;http://liquor.com/recipes/francophile/;0.5;1;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04
442;Dried Apricot Martini;http://liquor.com/recipes/dried-apricot-martini-2/;0.5;0.5;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
443;Grapefruit Negroni;http://liquor.com/recipes/grapefruit-negroni/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
444;Tokyo Sidecar;http://liquor.com/recipes/tokyo-sidecar/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
445;Las Fresas;http://liquor.com/recipes/las-fresas/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
446;Le Sang et Sable;http://liquor.com/recipes/le-sang-et-sable/;0.5;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
447;Coconut Colada;http://liquor.com/recipes/coconut-colada/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
448;Frisky Whiskey;http://liquor.com/recipes/frisky-whiskey/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
449;Employees Only Manhattan;http://liquor.com/recipes/employees-only-manhattan/;1;0.5;0.5;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
450;Whisky Skin;http://liquor.com/recipes/whisky-skin/;0.5;1;0.5;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0.04;0;0;0
451;Baileys Irish Margarita;http://liquor.com/recipes/baileys-irish-margarita/;0.5;0;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0.04;0
452;Banana Nut Bay;http://liquor.com/recipes/banana-nut-bay/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
453;Corpse Reviver No. 2;http://liquor.com/recipes/corpse-reviver-no-2/;0.5;0.5;0.5;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
454;Born to Be British;http://liquor.com/recipes/born-to-be-british/;0.5;0.33;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
455;Mount Gay Hot Buttered Rum;http://liquor.com/recipes/mount-gay-hot-buttered-rum/;0.5;1;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0;0
456;The Bee Sting;http://liquor.com/recipes/the-bee-sting/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
457;Spicy Grand Margarita;http://liquor.com/recipes/spicy-grand-margarita/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0.07;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
458;Modern English;http://liquor.com/recipes/modern-english/;1;0.5;1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
459;Sunset on the Pacific;http://liquor.com/recipes/sunset-on-the-pacific/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
460;Minted Man;http://liquor.com/recipes/minted-man/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
461;The Gold Rush;http://liquor.com/recipes/the-gold-rush/;0.5;0.5;0.5;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
462;Chi Chi Organico;http://liquor.com/recipes/chi-chi-organico/;0.5;0;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.04;0
463;The Bulldog Smash;http://liquor.com/recipes/the-bulldog-smash/;0.5;0.33;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
464;Kiss;http://liquor.com/recipes/kiss/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
465;Campari Margarita;http://liquor.com/recipes/campari-margarita/;1;0.5;0.5;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
466;Classic Bloody Mary;http://liquor.com/recipes/classic-bloody-mary/;0.25;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
467;Knob Creek Sour Ginger;http://liquor.com/recipes/knob-creek-sour-ginger/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
